GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075001270030012017,2017,37.8003367,-122.44377539999999,15577.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1932.2962962962963,321218.0,4.925925925925926,3181.777777777778,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.7777777777777778,0.1851851851851852,0.0,0.0,0.0,0.0,1.0,0.0,220,194,2,0,14,1,3,6,148,30,29,1,0,1,118,96,22,165,148,14,7,127,1,0.0,0.0,0.0,1924.0,1977.0,10.806405928471737,33.0
G060075001260110102017,2017,37.8009336,-122.4383664,15980.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1933.5384615384612,259121.8076923077,3.0384615384615383,2912.617307692308,0.0,0.0,0.0,0.4615384615384616,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,0.4615384615384616,0.5384615384615384,0.0,111,103,0,0,8,0,0,0,72,17,12,5,1,4,55,45,10,93,72,9,6,57,1,0.0,0.0,0.0,1924.0,1977.0,11.362865389132836,39.0
G060075001260210052017,2017,37.805275,-122.43493740000001,10444.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,1935.7333333333331,349746.6,1.0,2660.034666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666668,0.0,0.0,0.9333333333333332,0.0,74,60,0,0,10,0,1,3,34,21,19,2,1,1,13,12,1,35,34,11,9,14,1,0.0,0.0,0.0,1931.0,1949.0,4.381904489662166,24.0
G060075001260220092017,2017,37.8041835,-122.4360832,15349.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1936.7857142857144,263378.2857142857,3.3571428571428568,3473.812857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,1.0,0.0,217,194,0,0,20,0,0,3,118,43,37,6,2,4,75,58,17,130,118,21,4,93,1,0.0,0.0,0.0,1931.0,1959.0,5.142694996590546,31.0
G060075001280010092017,2017,37.7981723,-122.4382408,15320.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1906.5,256269.0,2.083333333333333,2440.722083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,0.0,191,178,1,0,8,0,1,3,114,28,22,6,3,3,86,66,20,117,114,24,5,85,1,0.0,1.0,0.0,1890.0,1949.0,11.719577910536628,38.0
G060075001280010112017,2017,37.7990805,-122.4367375,7718.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1937.142857142857,412576.85714285716,1.7857142857142858,2013.7642857142853,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,75,66,0,0,5,0,1,3,51,7,2,5,2,3,44,29,15,54,51,5,6,40,1,0.0,0.0,0.0,1890.0,1999.0,39.13476260652127,23.0
G060075002020010102017,2017,37.7694115,-122.4245497,514.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002020020092017,2017,37.7666922,-122.4258631,9460.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1921.333333333333,250285.0555555556,4.111111111111111,2393.3822222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,155,121,2,0,19,0,10,3,99,23,16,7,0,7,76,57,19,100,99,16,2,81,1,0.0,0.0,0.0,1875.0,1976.0,14.992400734107928,27.0
G060075002060010012017,2017,37.7624541,-122.42954950000001,16084.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1921.8181818181815,297032.1818181818,3.727272727272727,2888.7272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.09090909090909093,0.0,0.0,0.0,0.0,1.0,0.0,248,198,8,0,21,1,9,11,149,21,19,2,2,0,128,72,56,162,149,20,5,124,1,0.0,0.0,0.0,1885.0,1975.0,23.35316617442636,27.0
G060075002010020042017,2017,37.7673699,-122.42162759999998,15548.0,1.0,0.0,1.0,2.0,91.0,0.0,1.0,1.0,1915.75,240267.75,0.25,3124.75,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,360,166,3,64,3,0,102,22,103,59,30,29,16,13,44,33,11,105,103,6,1,96,1,0.0,0.0,5.0,1907.0,2005.0,33.104535284614066,13.0
G060075002010020062017,2017,37.765800799999994,-122.4207695,6688.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,3.0,1917.7857142857144,237927.2142857143,5.5,2548.714285714286,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142,0.0,0.9285714285714286,0.0,275,123,26,6,65,0,33,22,170,41,21,20,7,13,129,114,15,194,170,5,2,163,1,0.0,0.0,2.0,1907.0,1951.0,11.219880315124312,15.0
G060075002080040002017,2017,37.7579326,-122.4173423,17163.0,2.0,0.0,1.0,0.0,143.0,1.0,0.0,0.0,1901.9285714285716,294951.64285714284,3.3571428571428568,2548.957857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.8571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,0.0,408,241,6,5,14,0,123,19,150,65,36,29,13,16,85,48,37,156,150,20,1,129,1,0.0,1.0,1.0,1890.0,2000.0,28.46019787182136,32.0
G060075002080010052017,2017,37.762206899999995,-122.42051409999998,5923.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1911.4117647058827,226229.94117647057,3.1764705882352944,2148.8823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.1176470588235294,0.0,0.0,0.0,0.0,1.0,0.0,220,93,7,2,48,0,63,7,75,26,14,12,5,7,49,29,20,79,75,13,2,60,1,0.0,0.0,0.0,1906.0,1927.0,6.458572434736398,20.0
G060075002080030002017,2017,37.75946679999999,-122.41858540000001,17150.0,1.0,0.0,1.0,0.0,88.0,0.0,0.0,0.0,1904.333333333333,344550.22222222225,1.7777777777777777,3256.1111111111113,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,194,104,10,6,18,0,44,12,88,24,8,16,10,6,64,46,18,120,88,13,0,75,1,0.0,0.0,0.0,1885.0,2001.0,27.99906461022613,21.0
G060075002040120092017,2017,37.7572521,-122.44428329999998,6512.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1958.857142857143,370772.1428571429,2.8571428571428568,2124.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32,18,2,0,9,0,2,1,18,5,3,2,1,1,13,9,4,26,18,2,3,13,1,0.0,0.0,0.0,1958.0,1959.0,0.3779644730092234,7.0
G060075002040220132017,2017,37.7552344,-122.4434582,32797.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1945.5,212205.66666666663,3.8333333333333335,4226.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,144,113,7,0,10,0,7,7,83,17,12,5,3,2,66,37,29,107,83,16,1,66,1,0.0,0.0,0.0,1890.0,1990.0,26.058436354915013,20.0
G060075002040220002017,2017,37.7585318,-122.43976880000001,13131.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1920.7,366966.45,1.125,2143.1330000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,106,99,0,0,6,0,1,0,60,16,12,4,3,1,44,25,19,64,60,24,6,30,1,0.0,0.0,0.0,1900.0,1975.0,17.206539761696007,44.0
G060075003320430102017,2017,37.720130700000006,-122.4803986,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002040130172017,2017,37.759198,-122.4405578,3139.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1916.571428571429,640453.7142857143,1.2857142857142858,2246.9485714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29,25,0,1,2,0,0,1,12,6,4,2,1,1,6,3,3,15,12,6,1,5,1,0.0,0.0,0.0,1908.0,1918.0,3.1622776601683995,10.0
G060075002040220072017,2017,37.755852399999995,-122.4395429,12845.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.1875,403474.34375,1.0625,2550.706875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,1.0,0.0,80,72,0,0,8,0,0,0,44,13,10,3,1,2,31,19,12,46,44,28,7,9,1,0.0,0.0,0.0,1893.0,1964.0,19.140774037881283,40.0
G060075002120030052017,2017,37.7529663,-122.43973999999999,17019.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1905.8857142857144,468351.8857142857,1.5714285714285714,2620.785714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857146,0.8285714285714286,0.0,0.0,0.0,0.0,1.0,0.0,139,115,1,0,12,0,1,10,65,29,25,4,1,3,36,20,16,71,65,33,6,26,1,0.0,0.0,0.0,1893.0,2013.0,25.623517046852466,49.0
G060075002300110372017,2017,37.735755299999994,-122.40517849999999,1308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002300110162017,2017,37.7373537,-122.40529879999998,18247.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1953.0,1997.0,15.75255081384779,7.0
G060075002300120062017,2017,37.7338951,-122.4010871,15676.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1938.9259259259256,200670.8703703704,1.0,2325.9551851851847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,192,24,40,0,122,0,0,6,56,45,31,14,4,10,11,10,1,61,56,29,14,13,1,0.0,0.0,0.0,1936.0,1948.0,1.9215937945857557,54.0
G060075002300110222017,2017,37.7384234,-122.3995787,17010.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1944.043478260869,148515.1739130435,1.0,2333.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,177,10,60,0,85,0,18,4,47,39,17,22,6,16,8,5,3,48,47,28,13,6,1,0.0,0.0,0.0,1944.0,1945.0,0.20618457094235265,46.0
G060075002300110432017,2017,37.735189299999995,-122.40233429999999,11674.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1934.84375,188115.28125,1.0,2482.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,124,15,20,0,74,0,8,7,36,26,15,11,4,7,10,9,1,39,36,11,13,12,1,0.0,0.0,0.0,1900.0,2013.0,27.74296935233947,33.0
G060075098090011092017,2017,37.7396751,-122.3984497,16803.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1958.5,280973.0,1.0,2497.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,1,0,0,0,0,0,2,0,0,0,0,0,2,1,1,2,2,0,0,2,1,0.0,0.0,0.0,1927.0,1989.0,22.281745678384162,7.0
G060075003120110022017,2017,37.7225727,-122.4512642,2440.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,2.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003120110122017,2017,37.7230114,-122.4519355,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020020102017,2017,37.799950700000004,-122.4242649,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020030062017,2017,37.8036758,-122.42501419999999,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001100010012017,2017,37.7964349,-122.41780790000001,1399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,4,1,0,15,0,1,0,10,5,3,2,1,1,5,3,2,10,10,0,2,8,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006150010152017,2017,37.7913643,-122.39870570000001,1052.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002630310042017,2017,37.708972499999994,-122.4457885,17685.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1936.975,305370.0,1.025,2721.3909999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.975,0.0,0.0,0.0,0.0,1.0,0.0,236,44,5,1,127,4,49,6,60,42,28,14,6,8,18,10,8,67,60,28,7,25,1,0.0,0.0,0.0,1900.0,1998.0,26.006353738704128,46.0
G060075002630230132017,2017,37.7089115,-122.43198000000001,16735.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1942.416666666667,268086.5277777777,1.0,3475.605555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,123,39,1,0,56,0,25,2,38,25,17,8,4,4,13,7,6,39,38,25,7,6,1,0.0,0.0,0.0,1925.0,1979.0,12.942455055249082,36.0
G060075002260020082017,2017,37.75655089999999,-122.392302,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002270420082017,2017,37.7597273,-122.4062821,6083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001790210732017,2017,37.7345212,-122.3693893,15261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001790210682017,2017,37.7346084,-122.3744418,11985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002310310022017,2017,37.738617700000006,-122.37508899999999,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001790210702017,2017,37.7344304,-122.37242659999998,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003050010022017,2017,37.755230600000004,-122.4521889,93587.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1958.7906976744187,295386.4418604651,1.0,3602.860465116279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,127,72,0,0,45,0,1,9,57,32,27,5,2,3,25,17,8,59,57,30,14,13,1,0.0,0.0,0.0,1957.0,1987.0,4.410951957927153,60.0
G060075002630230222017,2017,37.7085682,-122.43110859999999,11559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957.764705882353,187413.0,1.0,3921.941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,75,23,2,0,36,0,6,8,19,14,11,3,1,2,5,3,2,22,19,6,5,8,1,0.0,0.0,0.0,1938.0,1962.0,5.635347625226295,21.0
G060075003260110122017,2017,37.7651901,-122.4831384,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003270010032017,2017,37.7649491,-122.48850549999999,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003030210142017,2017,37.7533098,-122.476358,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003030210042017,2017,37.754357500000005,-122.47379850000002,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003020210062017,2017,37.765853899999996,-122.4680403,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12,9,1,0,1,1,0,0,2,1,1,0,0,0,1,1,0,2,2,1,0,1,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075098030010442017,2017,37.769309899999996,-122.4576851,157412.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003040010032017,2017,37.750726799999995,-122.4636003,7467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933.6363636363642,433409.45454545453,1.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909093,0.9090909090909092,0.0,44,36,0,0,7,0,0,1,15,12,11,1,0,1,3,1,2,15,15,11,4,0,1,0.0,0.0,0.0,1916.0,1976.0,18.274364036879142,15.0
G060075003030130102017,2017,37.753637700000006,-122.46846699999999,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002040210052017,2017,37.754821299999996,-122.44633219999999,5318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002040220162017,2017,37.753525399999994,-122.4438271,12492.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1966.833333333333,328945.25,1.0833333333333333,3579.916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,165,121,7,0,25,0,6,6,105,18,14,4,2,2,87,56,31,119,105,14,3,88,1,0.0,0.0,0.0,1906.0,2003.0,20.304199721136264,20.0
G060075098090010532017,2017,37.746078999999995,-122.3955862,33221.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,1942.0,1968.0,9.24662100445343,6.0
G060075003100020232017,2017,37.7247555,-122.45686289999999,11218.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1922.4074074074076,197926.44444444447,1.5185185185185186,3178.1851851851848,0.0,0.0,0.0,0.1851851851851852,0.0,0.0,0.0,0.037037037037037035,0.7777777777777778,0.0,0.0,0.0,0.0,1.0,0.0,97,42,1,0,36,0,5,13,31,20,16,4,1,3,11,9,2,31,31,12,6,13,1,0.0,0.0,0.0,1917.0,1950.0,6.246594513808548,27.0
G060075098090010632017,2017,37.74286370000001,-122.403644,9214.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,1962.4,468861.0,0.6,3589.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1945.0,1975.0,9.444354574735808,16.0
